date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2012-02-13 10:00:00,-12.598,69.63983,0.07081258,0.395,0.36,0.308,-3.698,-3.248,-0.99799997
2012-02-13 11:00:00,-12.598,70.816284,0.06807071,0.395,0.36,0.308,-3.648,-3.248,-0.99799997
2012-02-13 12:00:00,-13.698,75.49799,0.05226341,0.395,0.36,0.308,-3.648,-3.248,-0.99799997
2012-02-13 13:00:00,-15.498,78.09292,0.0402873,0.395,0.36,0.308,-3.648,-3.198,-0.99799997
2012-02-13 14:00:00,-17.098,79.85162,0.032410115,0.395,0.36,0.308,-3.648,-3.198,-0.99799997
2012-02-13 15:00:00,-18.348,81.04509,0.027424976,0.395,0.36,0.308,-3.648,-3.198,-0.99799997
2012-02-13 16:00:00,-19.448,81.58753,0.024243727,0.395,0.36,0.308,-3.698,-3.198,-0.99799997
2012-02-13 17:00:00,-20.498,82.51538,0.021022603,0.395,0.36,0.308,-3.698,-3.198,-0.99799997
2012-02-13 18:00:00,-21.398,82.0201,0.019983605,0.395,0.36,0.308,-3.748,-3.198,-0.99799997
2012-02-13 19:00:00,-22.248,81.16257,0.01942639,0.395,0.36,0.308,-3.7979999,-3.198,-0.99799997
2012-02-13 20:00:00,-22.348,80.42094,0.0200129,0.395,0.36,0.308,-3.7979999,-3.198,-0.99799997
2012-02-13 21:00:00,-22.198,79.72532,0.02100014,0.395,0.36,0.308,-3.848,-3.198,-0.99799997
2012-02-13 22:00:00,-23.698,78.7549,0.019255124,0.395,0.36,0.308,-3.898,-3.248,-0.99799997
2012-02-13 23:00:00,-25.348,77.743614,0.017378602,0.395,0.36,0.308,-3.948,-3.248,-0.99799997
2012-02-14 00:00:00,-26.448,77.18086,0.016111892,0.395,0.36,0.308,-3.948,-3.248,-0.99799997
2012-02-14 01:00:00,-27.098,76.33611,0.01573537,0.395,0.36,0.308,-3.9980001,-3.2979999,-0.99799997
2012-02-14 02:00:00,-27.498,76.62102,0.014980186,0.395,0.36,0.308,-4.048,-3.2979999,-0.99799997
2012-02-14 03:00:00,-28.348,76.09413,0.014150068,0.395,0.36,0.308,-4.098,-3.2979999,-0.99799997
2012-02-14 04:00:00,-27.048,74.56421,0.016990673,0.395,0.36,0.308,-4.098,-3.348,-1.048
2012-02-14 05:00:00,-24.248,75.126915,0.02145341,0.395,0.36,0.308,-4.098,-3.348,-1.048
2012-02-14 06:00:00,-20.698,77.522415,0.02655501,0.395,0.36,0.308,-4.048,-3.348,-1.048
2012-02-14 07:00:00,-17.948,75.999374,0.035922594,0.395,0.36,0.308,-3.9980001,-3.398,-1.048
2012-02-14 08:00:00,-15.448,73.89712,0.048197657,0.395,0.36,0.308,-3.948,-3.398,-1.048
2012-02-14 09:00:00,-13.598,71.8024,0.06063406,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-14 10:00:00,-12.448,69.96514,0.07091005,0.395,0.36,0.308,-3.7979999,-3.348,-1.048
2012-02-14 11:00:00,-12.048,68.89281,0.07584995,0.395,0.36,0.308,-3.748,-3.348,-1.048
2012-02-14 12:00:00,-12.248,68.84786,0.07474396,0.395,0.36,0.308,-3.748,-3.348,-1.048
2012-02-14 13:00:00,-12.798,71.66846,0.06502184,0.395,0.36,0.308,-3.748,-3.2979999,-1.048
2012-02-14 14:00:00,-13.348,74.6203,0.05570364,0.395,0.36,0.308,-3.748,-3.2979999,-1.048
2012-02-14 15:00:00,-13.898,77.710205,0.046775386,0.395,0.36,0.308,-3.7979999,-3.2979999,-1.048
2012-02-14 16:00:00,-14.798,82.26336,0.03456883,0.395,0.36,0.308,-3.848,-3.2979999,-1.048
2012-02-14 17:00:00,-16.048,84.915085,0.026503637,0.395,0.36,0.308,-3.898,-3.2979999,-1.048
2012-02-14 18:00:00,-17.948,84.31542,0.023481429,0.395,0.36,0.308,-3.948,-3.2979999,-1.048
2012-02-14 19:00:00,-23.298,83.60615,0.015402161,0.395,0.36,0.308,-3.9980001,-3.2979999,-1.048
2012-02-14 20:00:00,-24.998,81.853325,0.014629796,0.395,0.36,0.308,-4.048,-3.348,-1.048
2012-02-14 21:00:00,-25.998,80.57106,0.014298525,0.395,0.36,0.308,-4.048,-3.348,-1.048
2012-02-14 22:00:00,-26.298,79.775345,0.014479782,0.395,0.36,0.308,-4.098,-3.348,-1.048
2012-02-14 23:00:00,-26.498,78.999695,0.014760774,0.395,0.36,0.308,-4.148,-3.398,-1.048
2012-02-15 00:00:00,-26.398,78.28164,0.015406031,0.395,0.36,0.308,-4.148,-3.398,-1.048
2012-02-15 01:00:00,-26.548,78.25491,0.015213616,0.395,0.36,0.308,-4.198,-3.448,-1.048
2012-02-15 02:00:00,-26.398,77.91629,0.01566495,0.395,0.36,0.308,-4.198,-3.448,-1.048
2012-02-15 03:00:00,-25.498,78.07798,0.016885508,0.395,0.36,0.308,-4.248,-3.448,-1.048
2012-02-15 04:00:00,-23.348,79.17425,0.019475676,0.395,0.36,0.308,-4.198,-3.498,-1.048
2012-02-15 05:00:00,-20.748,80.31729,0.023154192,0.395,0.36,0.308,-4.198,-3.498,-1.048
2012-02-15 06:00:00,-18.498,81.374695,0.026605576,0.395,0.36,0.308,-4.148,-3.498,-1.048
2012-02-15 07:00:00,-17.148,80.53254,0.03118366,0.395,0.36,0.308,-4.098,-3.498,-1.048
2012-02-15 08:00:00,-15.548,79.4213,0.037688777,0.395,0.36,0.308,-4.048,-3.498,-1.048
2012-02-15 09:00:00,-14.498,76.63138,0.046679825,0.395,0.36,0.308,-3.948,-3.498,-1.048
2012-02-15 10:00:00,-14.048,76.06995,0.04960175,0.395,0.36,0.308,-3.898,-3.448,-1.048
2012-02-15 11:00:00,-14.048,75.75068,0.050263077,0.395,0.36,0.308,-3.848,-3.448,-1.048
2012-02-15 12:00:00,-14.348,76.65832,0.047205254,0.395,0.36,0.308,-3.848,-3.398,-1.048
2012-02-15 13:00:00,-14.848,80.20704,0.0384157,0.395,0.36,0.308,-3.848,-3.398,-1.048
2012-02-15 14:00:00,-15.048,79.16701,0.039769962,0.395,0.36,0.308,-3.848,-3.398,-1.048
2012-02-15 15:00:00,-15.198,80.15233,0.03742218,0.395,0.36,0.308,-3.848,-3.398,-1.048
2012-02-15 16:00:00,-15.648,81.795784,0.033065915,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 17:00:00,-16.898,83.7321,0.0266155,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 18:00:00,-17.348,84.39217,0.024585173,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 19:00:00,-17.848,84.69152,0.023114085,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 20:00:00,-18.348,84.26394,0.02276989,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 21:00:00,-18.298,83.9073,0.023385145,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-15 22:00:00,-18.698,83.49176,0.023183212,0.395,0.36,0.308,-3.898,-3.348,-1.048
2012-02-15 23:00:00,-18.748,83.48503,0.023093663,0.395,0.36,0.308,-3.898,-3.348,-1.048
2012-02-16 00:00:00,-18.298,83.545616,0.023910478,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-16 01:00:00,-17.848,83.96637,0.024208486,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-16 02:00:00,-17.698,84.34746,0.023935974,0.395,0.36,0.308,-3.848,-3.348,-1.048
2012-02-16 03:00:00,-17.348,84.39217,0.024585173,0.395,0.36,0.308,-3.848,-3.2979999,-1.048
2012-02-16 04:00:00,-16.798,83.38896,0.027406216,0.395,0.36,0.308,-3.848,-3.2979999,-1.048
2012-02-16 05:00:00,-16.248,79.6466,0.03516245,0.395,0.36,0.308,-3.7979999,-3.2979999,-1.048
2012-02-16 06:00:00,-15.748,78.05014,0.039535016,0.395,0.36,0.308,-3.7979999,-3.2979999,-1.048
2012-02-16 07:00:00,-15.048,77.83963,0.042302445,0.395,0.36,0.308,-3.748,-3.2979999,-1.048
2012-02-16 08:00:00,-14.348,77.30657,0.045894995,0.395,0.36,0.308,-3.698,-3.2979999,-1.048
2012-02-16 09:00:00,-13.848,76.74781,0.048994064,0.395,0.36,0.308,-3.698,-3.248,-1.048
2012-02-16 10:00:00,-13.648,76.46262,0.050412714,0.395,0.36,0.308,-3.648,-3.248,-1.048
2012-02-16 11:00:00,-13.798,76.75674,0.049176097,0.395,0.36,0.308,-3.598,-3.248,-1.048
2012-02-16 12:00:00,-14.298,77.96825,0.044741154,0.395,0.36,0.308,-3.598,-3.198,-1.048
2012-02-16 13:00:00,-15.048,79.83827,0.038489223,0.395,0.36,0.308,-3.598,-3.198,-1.048
2012-02-16 14:00:00,-15.898,80.72522,0.03428793,0.395,0.36,0.308,-3.598,-3.198,-1.048
2012-02-16 15:00:00,-16.648,81.301735,0.031239405,0.395,0.36,0.308,-3.598,-3.198,-1.048
2012-02-16 16:00:00,-17.248,81.211716,0.029843375,0.395,0.36,0.308,-3.598,-3.148,-1.048
2012-02-16 17:00:00,-17.848,81.471985,0.027972676,0.395,0.36,0.308,-3.648,-3.148,-1.048
2012-02-16 18:00:00,-18.248,81.060326,0.027637504,0.395,0.36,0.308,-3.648,-3.148,-1.048
2012-02-16 19:00:00,-18.848,82.749435,0.023916058,0.395,0.36,0.308,-3.648,-3.148,-1.048
2012-02-16 20:00:00,-19.198,82.34032,0.023758672,0.395,0.36,0.308,-3.648,-3.148,-1.048
2012-02-16 21:00:00,-19.398,82.67193,0.022915132,0.395,0.36,0.308,-3.698,-3.148,-1.048
2012-02-16 22:00:00,-19.648,82.27549,0.022939429,0.395,0.36,0.308,-3.698,-3.148,-1.048
2012-02-16 23:00:00,-19.948,82.23206,0.022407077,0.395,0.36,0.308,-3.698,-3.148,-1.048
2012-02-17 00:00:00,-20.098,81.8495,0.022593863,0.395,0.36,0.308,-3.698,-3.148,-1.048
2012-02-17 01:00:00,-20.098,81.8495,0.022593863,0.395,0.36,0.308,-3.748,-3.148,-1.048
2012-02-17 02:00:00,-20.198,81.834724,0.022417083,0.395,0.36,0.308,-3.748,-3.148,-1.048
2012-02-17 03:00:00,-20.148,81.1245,0.02339419,0.395,0.36,0.308,-3.748,-3.198,-1.048
2012-02-17 04:00:00,-19.448,79.47059,0.027029335,0.395,0.36,0.308,-3.748,-3.198,-1.048
2012-02-17 05:00:00,-18.298,74.94566,0.03639794,0.395,0.36,0.308,-3.748,-3.198,-1.048
2012-02-17 06:00:00,-17.098,73.56753,0.04251062,0.395,0.36,0.308,-3.698,-3.198,-1.048
2012-02-17 07:00:00,-15.098,73.652145,0.050082594,0.395,0.36,0.308,-3.698,-3.198,-1.048
2012-02-17 08:00:00,-14.098,73.85034,0.053977504,0.395,0.36,0.308,-3.648,-3.198,-1.048
2012-02-17 09:00:00,-13.348,74.30838,0.056387812,0.395,0.36,0.308,-3.598,-3.148,-1.048
2012-02-17 10:00:00,-13.048,74.99024,0.05624929,0.395,0.36,0.308,-3.5479999,-3.148,-1.048
2012-02-17 11:00:00,-13.048,75.9348,0.05412616,0.395,0.36,0.308,-3.5479999,-3.148,-1.048
2012-02-17 12:00:00,-13.298,77.48947,0.049611554,0.395,0.36,0.308,-3.5479999,-3.148,-1.048
2012-02-17 13:00:00,-13.798,80.035194,0.042243212,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 14:00:00,-14.098,81.33704,0.038530886,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 15:00:00,-14.298,82.33389,0.03587942,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 16:00:00,-14.448,83.00423,0.034095258,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 17:00:00,-14.448,84.05112,0.031995863,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 18:00:00,-14.548,85.09776,0.029651716,0.395,0.36,0.308,-3.498,-3.098,-1.048
2012-02-17 19:00:00,-13.698,86.264465,0.029305682,0.395,0.36,0.308,-3.498,-3.0479999,-1.0979999
2012-02-17 20:00:00,-13.698,86.98083,0.027777731,0.395,0.36,0.308,-3.448,-3.0479999,-1.0979999
2012-02-17 21:00:00,-13.648,87.34614,0.027109057,0.395,0.36,0.308,-3.448,-3.0479999,-1.0979999
2012-02-17 22:00:00,-13.748,87.335815,0.02691029,0.395,0.36,0.308,-3.448,-3.0479999,-1.0979999
2012-02-17 23:00:00,-13.798,87.33064,0.026811361,0.395,0.36,0.308,-3.448,-3.0479999,-1.0979999
2012-02-18 00:00:00,-14.098,86.93824,0.026970342,0.395,0.36,0.308,-3.448,-3.0479999,-1.0979999
2012-02-18 01:00:00,-14.198,85.850975,0.02897577,0.395,0.359,0.308,-3.448,-3.0479999,-1.0979999
2012-02-18 02:00:00,-14.448,85.46535,0.029159665,0.395,0.359,0.308,-3.448,-2.998,-1.0979999
2012-02-18 03:00:00,-14.648,85.085655,0.029432178,0.395,0.359,0.308,-3.448,-2.998,-1.0979999
2012-02-18 04:00:00,-14.348,83.01781,0.03434947,0.395,0.359,0.308,-3.398,-2.998,-1.0979999
2012-02-18 05:00:00,-13.598,77.11432,0.049218416,0.395,0.359,0.308,-3.398,-2.998,-1.0979999
2012-02-18 06:00:00,-13.048,74.99024,0.05624929,0.395,0.359,0.308,-3.398,-2.998,-1.0979999
2012-02-18 07:00:00,-12.348,73.88448,0.06216328,0.395,0.359,0.308,-3.348,-2.998,-1.0979999
2012-02-18 08:00:00,-11.848,73.67635,0.065235674,0.395,0.359,0.308,-3.2979999,-2.998,-1.0979999
2012-02-18 09:00:00,-11.498,73.744934,0.06692076,0.395,0.359,0.308,-3.2979999,-2.948,-1.0979999
2012-02-18 10:00:00,-11.348,73.77425,0.067654416,0.395,0.359,0.308,-3.248,-2.948,-1.0979999
2012-02-18 11:00:00,-11.348,74.07892,0.06686893,0.395,0.359,0.308,-3.248,-2.948,-1.0979999
2012-02-18 12:00:00,-11.648,76.18926,0.05996771,0.395,0.359,0.308,-3.248,-2.948,-1.0979999
2012-02-18 13:00:00,-12.248,79.61704,0.048917845,0.395,0.359,0.308,-3.248,-2.948,-1.0979999
2012-02-18 14:00:00,-12.748,80.86415,0.04410553,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-18 15:00:00,-13.298,81.79305,0.04013084,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-18 16:00:00,-13.548,82.43896,0.037926465,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-18 17:00:00,-13.948,83.41841,0.034659147,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-18 18:00:00,-14.298,84.421555,0.03164099,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-18 19:00:00,-14.798,85.067535,0.02910547,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-18 20:00:00,-14.998,85.758606,0.027303845,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-18 21:00:00,-15.148,86.101265,0.026318327,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-18 22:00:00,-15.548,86.418274,0.024878591,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-18 23:00:00,-15.698,86.40157,0.024600297,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-19 00:00:00,-15.798,86.02721,0.025067717,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-19 01:00:00,-15.997999,86.36804,0.02405189,0.395,0.359,0.308,-3.348,-2.898,-1.0979999
2012-02-19 02:00:00,-15.898,86.01574,0.024879992,0.395,0.359,0.308,-3.348,-2.898,-1.0979999
2012-02-19 03:00:00,-16.148,85.987076,0.024416044,0.395,0.359,0.308,-3.348,-2.898,-1.0979999
2012-02-19 04:00:00,-15.148,85.38244,0.027678996,0.395,0.359,0.308,-3.348,-2.898,-1.0979999
2012-02-19 05:00:00,-14.248,80.63722,0.03948565,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-19 06:00:00,-13.748,78.71733,0.04521483,0.395,0.359,0.308,-3.2979999,-2.898,-1.0979999
2012-02-19 07:00:00,-12.048,78.34781,0.052807346,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-19 08:00:00,-11.648,78.09292,0.055175617,0.395,0.359,0.308,-3.248,-2.898,-1.0979999
2012-02-19 09:00:00,-11.298,77.19675,0.059065893,0.395,0.359,0.308,-3.198,-2.848,-1.0979999
2012-02-19 10:00:00,-11.048,76.92463,0.060977146,0.395,0.359,0.308,-3.198,-2.848,-1.0979999
2012-02-19 11:00:00,-11.048,76.92463,0.060977146,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 12:00:00,-11.348,79.43327,0.05306244,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 13:00:00,-11.698,81.353,0.046779796,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 14:00:00,-11.898,81.992874,0.04445459,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 15:00:00,-12.198,83.30618,0.040229276,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 16:00:00,-12.348,84.66366,0.036514208,0.395,0.359,0.308,-3.148,-2.848,-1.0979999
2012-02-19 17:00:00,-12.848,85.65228,0.032805815,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-19 18:00:00,-13.148,86.68169,0.029719457,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-19 19:00:00,-14.198,86.56737,0.027509123,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-19 20:00:00,-14.398,86.906166,0.026378274,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-19 21:00:00,-14.698,87.23689,0.02508448,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-19 22:00:00,-14.848,87.22118,0.02480629,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-19 23:00:00,-15.148,86.825485,0.024947375,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 00:00:00,-15.548,86.418274,0.024878591,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 01:00:00,-15.948,86.010025,0.024786592,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 02:00:00,-16.248,85.61249,0.024859697,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 03:00:00,-16.548,85.577095,0.024302348,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 04:00:00,-16.398,82.73611,0.02945529,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 05:00:00,-15.997999,80.367546,0.034633666,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 06:00:00,-15.298,78.79184,0.03965576,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 07:00:00,-14.248,78.63442,0.043567702,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 08:00:00,-13.548,78.09582,0.047301456,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 09:00:00,-12.998,77.86441,0.04999122,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 10:00:00,-12.748,77.907,0.05091794,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-20 11:00:00,-12.998,78.51416,0.048524573,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-20 12:00:00,-13.548,80.07425,0.043031156,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-20 13:00:00,-14.098,81.33704,0.038530886,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-20 14:00:00,-14.498,82.65093,0.034660757,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-20 15:00:00,-14.748,82.96337,0.033342436,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 16:00:00,-14.998,83.27826,0.032057285,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 17:00:00,-15.148,83.25808,0.03169991,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 18:00:00,-15.348,83.23116,0.031228736,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 19:00:00,-15.698,82.83305,0.0310532,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-20 20:00:00,-15.948,82.798515,0.030474067,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 21:00:00,-15.997999,82.44134,0.030976996,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 22:00:00,-16.098,82.42724,0.030744046,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-20 23:00:00,-16.298,82.398994,0.030282736,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 00:00:00,-16.398,82.03493,0.030651033,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 01:00:00,-16.398,81.686325,0.031245515,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 02:00:00,-16.398,81.33906,0.031837717,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 03:00:00,-16.348,81.3465,0.03195858,0.395,0.359,0.308,-3.2979999,-2.7979999,-1.0979999
2012-02-21 04:00:00,-15.898,80.04228,0.03550218,0.395,0.359,0.308,-3.2979999,-2.7979999,-1.0979999
2012-02-21 05:00:00,-15.248,78.13557,0.041052073,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 06:00:00,-14.298,76.9907,0.04672514,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 07:00:00,-12.848,76.60616,0.053478748,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-21 08:00:00,-12.148,76.73075,0.056293488,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-21 09:00:00,-11.598,76.51255,0.05939181,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-21 10:00:00,-11.298,76.88077,0.059883922,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 11:00:00,-11.198,77.53101,0.058667973,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 12:00:00,-11.498,80.39039,0.04998964,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 13:00:00,-12.098,81.96453,0.04381311,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 14:00:00,-12.798,83.226425,0.038506404,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 15:00:00,-13.198,84.2104,0.03508909,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 16:00:00,-13.798,85.1879,0.031344444,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 17:00:00,-13.948,85.52414,0.030259147,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 18:00:00,-14.398,85.47124,0.029268056,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 19:00:00,-15.248,86.08991,0.026122436,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-21 20:00:00,-15.598,86.412704,0.024785519,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-21 21:00:00,-15.997999,86.00427,0.024693474,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-21 22:00:00,-16.398,85.59483,0.024579614,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-21 23:00:00,-16.598,85.20855,0.024818778,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-22 00:00:00,-16.798,85.184326,0.024445236,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 01:00:00,-16.798,85.184326,0.024445236,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 02:00:00,-16.998,85.16003,0.02407667,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 03:00:00,-16.898,84.8101,0.024852544,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 04:00:00,-15.798,85.30487,0.02636312,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 05:00:00,-14.348,83.36522,0.033647045,0.395,0.359,0.308,-3.248,-2.7979999,-1.0979999
2012-02-22 06:00:00,-13.148,82.83649,0.038296714,0.395,0.359,0.308,-3.198,-2.7979999,-1.0979999
2012-02-22 07:00:00,-12.648,81.21359,0.043652773,0.395,0.359,0.308,-3.148,-2.7979999,-1.0979999
2012-02-22 08:00:00,-12.048,80.63691,0.047226846,0.395,0.359,0.308,-3.098,-2.7979999,-1.0979999
2012-02-22 09:00:00,-11.548,79.72737,0.05147226,0.395,0.359,0.308,-3.098,-2.7979999,-1.0979999
2012-02-22 10:00:00,-11.398,79.42532,0.05287081,0.395,0.359,0.308,-3.0479999,-2.7979999,-1.0979999
2012-02-22 11:00:00,-11.348,78.785904,0.05473192,0.395,0.359,0.308,-3.0479999,-2.7979999,-1.0979999
2012-02-22 12:00:00,-11.648,78.73686,0.05355452,0.395,0.359,0.308,-3.0479999,-2.748,-1.0979999
2012-02-22 13:00:00,-12.198,81.614456,0.04430446,0.395,0.359,0.308,-3.0479999,-2.748,-1.0979999
2012-02-22 14:00:00,-12.898,83.55688,0.037442997,0.395,0.359,0.308,-3.0479999,-2.748,-1.0979999
2012-02-22 15:00:00,-13.348,83.84393,0.035467237,0.395,0.359,0.308,-3.0479999,-2.748,-1.0979999
2012-02-22 16:00:00,-13.748,83.79213,0.03443761,0.395,0.359,0.308,-3.098,-2.748,-1.0979999
2012-02-22 17:00:00,-14.248,83.37854,0.03389764,0.395,0.359,0.308,-3.098,-2.748,-1.0979999
2012-02-22 18:00:00,-14.648,82.63013,0.034275964,0.395,0.359,0.308,-3.098,-2.748,-1.0979999
2012-02-22 19:00:00,-16.148,82.77081,0.03001754,0.395,0.359,0.308,-3.148,-2.748,-1.0979999
2012-02-22 20:00:00,-16.798,82.328064,0.029155701,0.395,0.359,0.308,-3.148,-2.748,-1.0979999
2012-02-22 21:00:00,-17.398,82.59624,0.027297184,0.395,0.359,0.308,-3.148,-2.748,-1.0979999
2012-02-22 22:00:00,-17.848,82.53277,0.026371986,0.395,0.359,0.308,-3.198,-2.748,-1.0979999
2012-02-22 23:00:00,-18.598,83.144196,0.02387435,0.395,0.359,0.308,-3.198,-2.748,-1.0979999
2012-02-23 00:00:00,-19.198,82.70016,0.02327478,0.395,0.359,0.308,-3.248,-2.748,-1.0979999
2012-02-23 01:00:00,-19.698,82.26826,0.022849917,0.395,0.359,0.308,-3.248,-2.748,-1.148
2012-02-23 02:00:00,-20.048,81.8569,0.022682711,0.395,0.359,0.308,-3.2979999,-2.748,-1.148
2012-02-23 03:00:00,-20.248,81.8273,0.02232916,0.395,0.359,0.308,-3.2979999,-2.7979999,-1.148
2012-02-23 04:00:00,-18.848,81.322044,0.025893882,0.395,0.359,0.308,-3.348,-2.7979999,-1.148
2012-02-23 05:00:00,-17.448,83.30116,0.026081547,0.395,0.359,0.308,-3.2979999,-2.7979999,-1.148
2012-02-23 06:00:00,-15.948,81.06111,0.033550486,0.395,0.359,0.308,-3.2979999,-2.7979999,-1.148
2012-02-23 07:00:00,-15.298,79.12615,0.039031014,0.395,0.359,0.308,-3.248,-2.7979999,-1.148
